Filer,Filing,Id,Agency Prefix,Agency Name,Agency,Year,Period Start,Period End,Filing Date,Transaction Type,Filer Name,Department Name,Offices,Position Name,First Name,Middle Name,Last Name,Is City,Description City,Is County,Description County,Is Multi County,Description Multi County,Is State,Is Judge Or Court,Is Candidate,Candidate Election Year,Candidate Office Sought,Is Assuming,Date Assumed Office,Is Leaving,Leaving Statement Start Date,Date Left Office,Is Annual,Annual Start Date,Is Other,Description Other,Categories,Form,Internal,Schedule A1 Count,Schedule A2 Count,Schedule B Count,Schedule C1 Count,Schedule C2 Count,Schedule D Count,Schedule E Count, Comment Count
SFO-1994,170228327,6c184b9dc5454cc9b19d4a1d886acff5,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Chan, Eddie",Health Authority,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Governing Board Member,filerDivisionBoardDistrict:Health Authority ,electionDate:N/A",Governing Board Member,Eddie,,Chan,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,6c184b9dc5454cc9b19d4a1d886acff5,0,0,1,0,0,0,0,0
SFO-154360,170228177,f0f4fb4f2f474367ba10a080bdadccb6,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Tesfai, Leuwam",Sunshine Ordinance Task Force,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:N/A",Member,Leuwam,,Tesfai,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,f0f4fb4f2f474367ba10a080bdadccb6,0,0,0,0,0,0,0,0
SFO-154589,170222972,f919909d2919494e9f412a8140b99280,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,02/15/2017,12/31/2017,03/26/2018,Cover,"Ungermann, Scott",Public Utilities Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:N/A",Commissioner,Scott,,Ungermann,true,San Francisco,true,San Francisco,false,,true,false,false,N/A,,false,,false,,,true,02/15/2017,false,,1,228,f919909d2919494e9f412a8140b99280,3,0,0,1,0,0,0,0
SFO-151592,170220167,e458e02d943f4d48811854bd58b328b8,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Lim, Wilfredo",Health Service System Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Health Service System Board,electionDate:N/A",Member,Lim,D,Wilfredo,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,e458e02d943f4d48811854bd58b328b8,17,0,1,0,0,0,0,0
SFO-1795,170209359,b7cad09ce9b64fb791c4c3e4c5830605,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Vietor, Francesca",Public Utilities Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:N/A",Commissioner,Francesca,,Vietor,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,b7cad09ce9b64fb791c4c3e4c5830605,60,1,1,1,0,0,0,0
SFO-152983,170206166,b6f6a9079469499999af6de12e21d479,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Lenehan, Alexandra",Asian Art Museum,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Asian Art Museum,electionDate:N/A",Commissioner,Alexandra,,Lenehan,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,b6f6a9079469499999af6de12e21d479,0,0,0,0,0,0,0,0
SFO-153044,170198264,d04534a42fa8499a9f4a391e75fc7062,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Tang, Katy",Board of Supervisors,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Board of Supervisors,electionDate:N/A|leavingDate:None,filerAgency:County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Transportation Authority,electionDate:N/A",Supervisor,Katy,,Tang,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,d04534a42fa8499a9f4a391e75fc7062,0,0,0,0,0,1,0,0
SFO-151594,170197202,754d6851530748f9bd8786db5b5712f9,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Arellano, Joseph",Juvenile Probation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Juvenile Probation Commission,electionDate:N/A",Commissioner,Joseph,,Arellano,true, San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,754d6851530748f9bd8786db5b5712f9,0,0,0,4,0,0,0,0
SFO-154588,170192941,76e1ff051e8c4f3993493bb70ea903b1,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Hsu, Lee",Municipal Transportation Agency,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Parking Authority,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member, Board of Directors,filerDivisionBoardDistrict:Municipal Transportation Agency,electionDate:N/A",Member,Lee,,Hsu,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,76e1ff051e8c4f3993493bb70ea903b1,1,0,0,1,0,0,0,0
SFO-152666,170187011,deef3c88e887473d9437d6ff22d2088d,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Tan, Bryant",Entertainment Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Entertainment Commission,electionDate:N/A",Commissioner,Bryant,,Tan,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,deef3c88e887473d9437d6ff22d2088d,1,0,0,0,0,0,0,0
SFO-154244,170167496,8e99bf89345545f7a702b03c44aea3ea,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Woods, David",Health Authority,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Health Authority ,electionDate:N/A",Member,Joseph,David,Woods,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,8e99bf89345545f7a702b03c44aea3ea,1,0,0,0,0,0,0,0
SFO-154445,170163864,dcd154ac2e6b44c59df3bf62cb0f5325,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Anderson, Kathleen",Recreation & Parks Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Recreation & Parks Commission,electionDate:N/A",Commissioner,Kathleen,,Anderson,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,dcd154ac2e6b44c59df3bf62cb0f5325,4,0,1,2,0,0,0,0
SFO-1586,170162988,2ee00bc0e5de46289010b0e5396b59df,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/26/2018,Cover,"Moscone, Eugenia",War Memorial San Francisco,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:War Memorial San Francisco,electionDate:N/A",Trustee,Eugenia,,Moscone,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,2ee00bc0e5de46289010b0e5396b59df,0,0,0,0,0,0,0,0
SFO-154361,170162151,49448457fc9b4de795115f313b906c88,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/25/2018,Cover,"Maass, Dave",Sunshine Ordinance Task Force,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:N/A",Member,David,,Maass,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,49448457fc9b4de795115f313b906c88,0,0,0,4,0,1,0,0
SFO-154461,170161095,c18d64702a604326bf21b56d6aeb7522,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/25/2018,Cover,"Rogers, Bryan",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A",Member,Bryan,,Rogers,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,c18d64702a604326bf21b56d6aeb7522,0,0,0,1,0,0,0,0
SFO-152858,170160963,7008f2b3391a4aed8cdf2412dd2b9c61,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/25/2018,Cover,"Ogilvie, Sarah",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Sarah,,Ogilvie,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,7008f2b3391a4aed8cdf2412dd2b9c61,0,0,0,0,0,0,0,0
SFO-1115,170159227,dbe79f29330e4a40abfd1947ad0f9386,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/25/2018,Cover,"Walker, Debra",Building Inspection Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Building Inspection Commission,electionDate:N/A",Member,Debra,,Walker,true,san francisco ,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,dbe79f29330e4a40abfd1947ad0f9386,0,1,0,0,0,0,0,0
SFO-153273,170155509,bdb969c0fcf6420ebcdba265585a636a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/24/2018,Cover,"Nance, Allen",Juvenile Probation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Chief Probation Officer,filerDivisionBoardDistrict:Juvenile Probation Department,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Chief Probation Officer,filerDivisionBoardDistrict:Juvenile Probation Department,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Chief Probation Officer,filerDivisionBoardDistrict:Juvenile Probation Department,electionDate:N/A",Chief Probation Officer,Allen,,Nance,true,San Francisco,true,San Francisco,false,,true,false,false,N/A,,false,,false,,,true,,false,,1,228,bdb969c0fcf6420ebcdba265585a636a,0,0,0,0,0,0,0,0
SFO-153034,170148576,a2154d1ec2c542bbbb8619970d45bcfb,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,07/18/2017,12/31/2017,03/23/2018,Cover,"Bukowski, Kenneth",,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2017-07-17T00:00:00.0000000-07:00,filerPosition:Deputy City Administrator,filerDivisionBoardDistrict:GSA - City Administrator,electionDate:N/A|leavingDate:None,filerAgency:Office of Community Investment & Infrastructure,assumingDate:2018-01-08T00:00:00.0000000-08:00,filerPosition:Chair,filerDivisionBoardDistrict:OCII Oversight Board,electionDate:N/A",,Kenneth,Alan,Bukowski,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,07/18/2017,false,,,228,a2154d1ec2c542bbbb8619970d45bcfb,0,0,0,0,0,0,0,0
SFO-154085,170145351,26455d5143af40d4bd364271d7687f8a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Scheller, Richard",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Richard,Henry,Scheller,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,26455d5143af40d4bd364271d7687f8a,0,0,0,0,0,0,0,0
SFO-1439,170143900,54e0f7acbf4c4e1caa42e89b1bbdab8a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"DeJesus, Petra",Police Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:N/A",Commissioner,Petra,,DeJesus,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,54e0f7acbf4c4e1caa42e89b1bbdab8a,0,0,0,1,0,0,0,0
SFO-1739,170141933,769b17fc11454ddeac3fbd9d345f60e3,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Wolski, Armin",Board of Examiners,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Board of Examiners,electionDate:N/A",Member,Armin,,Wolski,true,San Francisco,true,San Francisco,false,,true,false,false,N/A,,false,,false,,,true,,false,,1,228,769b17fc11454ddeac3fbd9d345f60e3,1,1,0,0,0,0,0,0
SFO-154848,170138761,2cda1c3dbe1a42adaa4ddb24286594d5,SFO,City and County of San Francisco,SFO,2018,03/02/2017,03/01/2018,03/23/2018,Cover,"Lambert, Michael",Library Commission Public,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-03-01T00:00:00.0000000-08:00,filerPosition:City Librarian,filerDivisionBoardDistrict:Library Commission Public,electionDate:N/A",,Michael,,Lambert,false,,true,San Francisco,false,,false,false,false,N/A,,true,03/01/2018,false,,,false,,false,,1,228,2cda1c3dbe1a42adaa4ddb24286594d5,0,0,0,0,0,0,1,0
SFO-1140,170136274,13ad9d18b1e94e2ea2b0286253801551,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Herrera, Dennis",City Attorney Office of the,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:City Attorney,filerDivisionBoardDistrict:Office of the City Attorney ,electionDate:N/A|leavingDate:2017-02-21T00:00:00.0000000-08:00,filerAgency:Transbay Joint Powers Authority,assumingDate:None,filerPosition:Legal Counsel,filerDivisionBoardDistrict:None,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:City Attorney,filerDivisionBoardDistrict:City Attorney Office of the,electionDate:N/A",City Attorney,Dennis,Jose,Herrera,true,San Francisco,true,San Francisco,true,TJPA Counties,false,false,false,N/A,,false,,false,,,true,,false,,1,228,13ad9d18b1e94e2ea2b0286253801551,7,3,0,2,0,1,2,0
SFO-151852,170133083,50bceb4a58e441c9be668be1d5d39157,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Garcia, Barbara","Public Heath Department of, Health Authority, Workforce Investment Board","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Executive Director,filerDivisionBoardDistrict:Public Heath Department of,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Health Authority ,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A|leavingDate:None,filerAgency:San Francisco Health Plan ,assumingDate:None,filerPosition:board member,filerDivisionBoardDistrict:Board,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Governing Board Member,filerDivisionBoardDistrict:Health Authority ,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A","Executive Director, Governing Board Member, Member",Barbara,,Garcia,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,"1,2",228,50bceb4a58e441c9be668be1d5d39157,0,0,0,0,0,0,0,0
SFO-152897,170128703,fa00f86a121a4c2bbcf3743d53d401df,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Loo, Katie",Aging & Adult Services Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Aging & Adult Services Commission,electionDate:N/A",Commissioner,Katie,Kuo Tsing,Loo,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,fa00f86a121a4c2bbcf3743d53d401df,0,0,0,0,0,0,0,0
SFO-1165,170125910,3605ca98ba34418aa2a7291e9a18ec1c,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,07/02/2017,12/31/2017,03/23/2018,Cover,"Shah, Tajel",Treasurer/Tax Collector Office of the,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Chief Assistant Treasurer,filerDivisionBoardDistrict:Treasurer/Tax Collector Office of the,electionDate:N/A",Chief Assistant Treasurer,Tajel,,Shah,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,07/02/2017,false,,1,228,3605ca98ba34418aa2a7291e9a18ec1c,2,0,1,1,0,1,0,0
SFO-151557,170118536,a006d07c8be64bdcb54f311bfd85cc42,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Eskicioglu, Murat",Golden Gate Park Concourse Authority,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:N/A",Board Member (Director),Murat,,Eskicioglu,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,a006d07c8be64bdcb54f311bfd85cc42,0,0,0,2,0,0,0,0
SFO-152229,170115105,99803fc04ffb4b2f80ff15caefdc21ce,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Favetti, Katherine",Civil Service Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:N/A",Commissioner,Katherine,,Favetti,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,2,228,99803fc04ffb4b2f80ff15caefdc21ce,1,0,1,0,0,0,0,0
SFO-1493,170109734,1b50d50cf16045a0b4ddc81296c73a5e,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Harrison, Thomas",Recreation & Parks Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Recreation & Parks Commission,electionDate:N/A",Commissioner,Thomas,,Harrison,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,1b50d50cf16045a0b4ddc81296c73a5e,0,0,2,1,1,0,0,0
SFO-1541,170108899,7246c0ab55654991bf63cf7092f689c8,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Murase, Emily","Status of Women Commission on the, Board of Education","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Department on the Status of Women,electionDate:N/A|leavingDate:None,filerAgency:San Francisco Unified School District,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:San Francisco Board of Education,electionDate:N/A","Executive Director, Member",Emily,,Murase,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,7246c0ab55654991bf63cf7092f689c8,0,0,0,1,1,1,2,0
SFO-153852,170108349,357855ef5bca44e0851101273d6c9466,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,03/23/2018,Cover,"Kositsky, Jeff",Homelessness and Supportive Housing Department of,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasure Island Development Authority,electionDate:N/A|leavingDate:None,filerAgency:SAN FRANCISCO ETHICS COMMISSION,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Homelessness and Supportive Housing Department of,electionDate:N/A",Director,Jeff,,Kositsky,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,357855ef5bca44e0851101273d6c9466,2,0,0,1,0,0,0,0
SFO-153852,170107663,f2264a7f52cf4a0a9d6baf662868064d,SFO,City and County of San Francisco,SFO,2016,01/01/2016,06/01/2016,03/23/2018,Cover,"Kositsky, Jeff",Treasure Island Development Authority,"leavingDate:2016-06-01T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasure Island Development Authority,electionDate:None",Member,Jeff,,Kositsky,false,,true,San Francisco,false,,false,false,false,,,false,,true,01/01/2016,06/01/2016,false,,false,,1,215,f2264a7f52cf4a0a9d6baf662868064d,0,0,0,0,0,0,0,0
