Filer Name,Department Name,Position Name,Offices,Period Start,Period End,Filing Date,Filer,Filing,Id,Transaction Type,Name Of Business Entity,Business Description,Fair Market Value,Fair Market Value As Range,Nature Of Investment,Nature Of Investment Other Description,Partnership Amount,Partnership Amount As Range,Date Acquired,Date Disposed
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,6ac2d2a7f42746faa368a12bcef8d888,ScheduleA1,Beneficial Mutual Bank,Regional-Northeast Banks,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,05/06/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,8f2b3534969f48b9a1ee171d82ea6d3c,ScheduleA1,Bristol-Myers Squibb Co,Drug Manufacturer,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,daa347389a4c458695fc62645339a5fa,ScheduleA1,Campus Crest Cmntys,Real Estate Investment Trust,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,04/30/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,e40d5cbbf1854999b8370f568374a124,ScheduleA1,Clorox,Housewares,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,c8141768ae194177af6dae5c1e7f15ae,ScheduleA1,Colgate Palmolive,Personal Products,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,c50fce65067045eaac61c62bcd7bf6fd,ScheduleA1,Discover Financial,Financial Services,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,04/30/2013,
"Schnair, Abby",Arts Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Arts Commission,electionDate:None",01/01/2013,12/31/2013,03/20/2014,SFO-153140,150461607,5f5ea0d3bef9415b8a5c3a8dfe22c947,ScheduleA1,3M Company,industrial conglomerate,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,01/18/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,37c38c70c4ea4997aade49e8a159446d,ScheduleA1,FPL Group Inc.,Electric Utilities,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,c7bcd9a0de0a434c95419907ded93567,ScheduleA1,First Republic Bank,Bank,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,04/30/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,8999b69f086649a88c46d8b0a510476d,ScheduleA1,Johnson & Johnson,Drug Manufacturer,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,621dd1429e9d47d292c680910b4acccd,ScheduleA1,Kimberly Clark,Personal Products,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,05/01/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,212594d2fa2c41969fa5a75d565bcb73,ScheduleA1,Kinder Morgan,Oil & Gas Pipelines,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,d17b45860c34467c8f41053bf37a045f,ScheduleA1,Lab Corp of America,Medical Laboratories,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,28a40f902f9748d983d97165429497d8,ScheduleA1,Linn Energy,Independent Oil & Gas,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,b97e746ba21f41b9a70d13a08a37034f,ScheduleA1,Mid Cap SPDR Trust,Investment Services,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,848f3805bc314c2e945d695347036b5b,ScheduleA1,Oracle Corp,Application Software,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Schnair, Abby",Arts Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Arts Commission,electionDate:None",01/01/2013,12/31/2013,03/20/2014,SFO-153140,150461607,6ad75b56f28146b68e2baaa097921b1d,ScheduleA1,Home Depot,Retail,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,03/18/2010,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,6fdeb5e0ebec4c3e91c6211b732c72c2,ScheduleA1,QWEST Corp,Telecommunication,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,04/30/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,d9a5db95fed34268a96e9e0786d57a6b,ScheduleA1,Stanley Black & Decker,Machine Tools,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,e6c4a6eea6ca4a02b3cbb46380862bba,ScheduleA1,Waste Management Inc,Waste Management,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,4f2c77fad1ee453e853ff6e534a6c768,ScheduleA1,Abbott Laboratories,Medical Equipment,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,0c55117928eb46c09b82b8606a14f0fa,ScheduleA1,Aspen Ins,Insurance products,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,04/30/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,1078151395024e479209203ddde83b03,ScheduleA1,Chevron,Major International Oil/Gas,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Joaquin River Group Authority,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:None,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Baord Member,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2013,12/31/2013,03/10/2014,SFO-2009,150175839,a4e0edb094834a58b09f8599d2d8fede,ScheduleA1,Cisco Systems,Networking & Communication Devices,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
